8.079375368987614436e+00,0.000000000000000000e+00
7.157117289994361045e+02,0.000000000000000000e+00
2.012492059571307891e+03,0.000000000000000000e+00
7.555599846754477767e+04,0.000000000000000000e+00
7.518191297359023010e+05,0.000000000000000000e+00
7.055848008296024799e+07,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
1.476890675871166891e+01,0.000000000000000000e+00
