3.081385766220092773e+04,6.546454467773437500e+03
2.948060235309600830e+04,6.463822616577148438e+03
2.891630696010589600e+04,6.485780296325683594e+03
2.836039491558074951e+04,6.463168838500976562e+03
2.797544242191314697e+04,6.482954025268554688e+03
2.757388414192199707e+04,6.406889968872070312e+03
2.730861614322662354e+04,6.422531814575195312e+03
2.704024801445007324e+04,6.502604026794433594e+03
2.675370380496978760e+04,6.390533035278320312e+03
2.666519194221496582e+04,6.500135322570800781e+03
2.653316250991821289e+04,6.519706451416015625e+03
2.645520978927612305e+04,6.521445419311523438e+03
2.652483972644805908e+04,6.483822799682617188e+03
2.635703582859039307e+04,6.498501045227050781e+03
2.616585233974456787e+04,6.442037963867187500e+03
2.591958056735992432e+04,6.516568130493164062e+03
2.583232167816162109e+04,6.492273735046386719e+03
2.565579268264770508e+04,6.556867568969726562e+03
2.571124512195587158e+04,6.500992980957031250e+03
2.539660330963134766e+04,6.482097335815429688e+03
2.525501677799224854e+04,6.546484542846679688e+03
2.521878849411010742e+04,6.536828582763671875e+03
2.501976609706878662e+04,6.517336639404296875e+03
2.486585690212249756e+04,6.586998626708984375e+03
2.483557946109771729e+04,6.534176651000976562e+03
2.473125976181030273e+04,6.532752754211425781e+03
2.461760148811340332e+04,6.538171005249023438e+03
2.449053539943695068e+04,6.488793769836425781e+03
2.443137539672851562e+04,6.507522575378417969e+03
2.436138845252990723e+04,6.573823822021484375e+03
